No.URLLC,No.mMTC,URLLC_wait,mMTC_wait,URLLC_loss,mMTC_loss
11,3000,0.25183687753165074,59.794024890201904,0.0,0.5954943016167505
11,3500,0.24065294832984568,65.45942987431758,0.0,0.6521501291597022
11,4000,0.24659471363309496,69.56593625060832,0.0,0.6932147068281702
11,4500,0.25220952804071867,72.81625159830989,0.0,0.7257096298781438
11,5000,0.25250282836622273,75.31788478571663,0.0,0.7507240380637153
12,500,0.2641548560731907,0.25244328957067513,0.0,0.0
12,1000,0.25508346556034567,0.3787040567088958,0.0,0.0
12,1500,0.2503599231504143,22.02151532937207,0.0,0.21755397659012116
12,2000,0.2490258402581167,40.8291969365552,0.0,0.4058499960895748
12,2500,0.2511307888992767,52.510134051482474,0.0,0.5226687328544803
12,3000,0.25310053927619575,59.877380229075925,0.0,0.5963306001735527
12,3500,0.25275859007404905,65.44788832534476,0.0,0.6520378568157533
12,4000,0.24461993319626016,69.64440831504608,0.0,0.694005504463986
12,4500,0.25044122577022665,72.96913705666755,0.0,0.7272357383052308
12,5000,0.2478136620853469,75.50661812012692,0.0,0.7526069642023937
13,500,0.253426922040941,0.25266076757301165,0.0,0.0
13,1000,0.25396347914414197,0.3704562276800325,0.0,0.0
13,1500,0.25184160727921756,22.49973177715244,0.0,0.22232886573201247
13,2000,0.24813167319706236,40.65525934647211,0.0,0.40409160144965595
13,2500,0.24955148340146796,52.336659487466214,0.0,0.5209195305243604
13,3000,0.24927425286804367,59.9331174374054,0.0,0.5968916518650089
13,3500,0.25161079332538777,65.42335493629206,0.0,0.6517950291500461
13,4000,0.2512730166158959,69.67376473345047,0.0,0.694296260372885
13,4500,0.2524055326690325,73.03107285654157,0.0,0.7278602431596365
13,5000,0.2544880275167739,75.82253715620111,0.0,0.755773162595502
14,500,0.24793964303579044,0.24889339708379327,0.0,0.0
14,1000,0.25328400025552256,0.3839881992786365,0.0,0.0
14,1500,0.25220569095214573,23.421622929644357,0.0,0.23160901948780738
14,2000,0.24900187166669782,41.34708948370124,0.0,0.41103031250814503
14,2500,0.24845166116812128,52.600785880837115,0.0,0.5235836127100597
14,3000,0.24779790095851417,60.06078675417188,0.0,0.5981753836851559
14,3500,0.2513619642864257,65.70384519617583,0.0,0.6545893719806763
14,4000,0.24481827180628996,69.96032083912823,0.0,0.6971597839344834
14,4500,0.24582754250139946,73.20533356816863,0.0,0.7295977596131982
14,5000,0.250482597473331,75.68055132640636,0.0,0.7543504961902588
15,500,0.25335292935389864,0.25096154935087217,0.0,0.0
15,1000,0.24727445964333666,0.3767914300154954,0.0,0.0
15,1500,0.2482884215437462,22.739866038352858,0.0,0.22478028605893505
15,2000,0.25409497981910234,41.566664764595615,0.0,0.41323003886584764
15,2500,0.24832237472047403,52.74781636120475,0.0,0.525027973061414
15,3000,0.25007841638564304,60.47438779248378,0.0,0.6023193324847971
15,3500,0.25224321886444895,65.86770535331756,0.0,0.6562313791997066
15,4000,0.24997975519741242,69.91398811648389,0.0,0.6966943485763589
15,4500,0.2547229471212682,73.22624096395046,0.0,0.7298098978035571
15,5000,0.24750571787652625,75.80872725641561,0.0,0.7556209675667456
16,500,0.25237009708735636,0.25248293984225123,0.0,0.0
16,1000,0.24923960380847565,0.39551810939226684,0.0,0.0
16,1500,0.2549563863760099,23.628912264810825,0.0,0.23365957155567724
16,2000,0.24551245360271357,41.373993706975845,0.0,0.4112761203837561
16,2500,0.25102391708219823,53.06397192208641,0.0,0.5281961618672453
16,3000,0.2469123581770963,60.44232802317737,0.0,0.6019900497512438
16,3500,0.25457719690148856,65.98527216161528,0.0,0.6574064158852055
16,4000,0.24866512649267125,70.22990473540213,0.0,0.6998512323589723
16,4500,0.2560422474733347,73.19797130985185,0.0,0.7295261092665258
16,5000,0.2512048055784185,75.9038949560461,0.0,0.7565916748179545
17,500,0.25085422132772517,0.25234453601993007,0.0,0.0
17,1000,0.2536298824073707,0.4151100828470524,0.0,0.0
17,1500,0.24682057648331654,24.047473483188682,0.0,0.23784781568332536
17,2000,0.2527482397174113,41.771764161484626,0.0,0.4152744630071599
17,2500,0.25296133258700787,53.44863080915822,0.0,0.532044824981113
17,3000,0.259526234703822,60.577784611026466,0.0,0.6033415180954415
17,3500,0.25153257561266934,66.04182086896762,0.0,0.6579746602448078
17,4000,0.2500478618028795,70.18446182457755,0.0,0.699395851875826
17,4500,0.24960996261855922,73.39285526499357,0.0,0.7314849386344201
17,5000,0.25051473233940746,75.9543351986288,0.0,0.7570879306401194
18,500,0.2469379789719317,0.25554635931257935,0.0,0.0
18,1000,0.24183869846837908,0.41356359724923425,0.0,0.0
18,1500,0.2502375514424599,24.28043118149026,0.0,0.24021772619903461
18,2000,0.25204496823990635,42.11776749505619,0.0,0.4187331430516641
18,2500,0.24842315075840368,53.38012577797181,0.0,0.5313641450077065
18,3000,0.2568384629047835,60.65689690113791,0.0,0.6041157693885194
18,3500,0.24403951815523345,65.87230259065599,0.0,0.6562814537233466
18,4000,0.24993145100504663,70.29766882776276,0.0,0.7005301425854231
18,4500,0.25195331376951213,73.57210683539445,0.0,0.7332636360359062
18,5000,0.2523648112756205,76.23561430480227,0.0,0.7599004813672995
19,500,0.2471163230077006,0.2497157294218281,0.0,0.0
19,1000,0.24942854246187915,0.43035323758905697,0.0,0.0
19,1500,0.2529426451440731,25.049786730102607,0.0,0.24788099533648772
19,2000,0.2526114426787683,42.74489988318256,0.0,0.42500715456461224
19,2500,0.24726063599426107,53.20750959240311,0.0,0.5296421653149413
19,3000,0.2550038992233637,60.950087827103445,0.0,0.6070532998986288
19,3500,0.25119886438094546,66.29427128054441,0.0,0.6604942065955681
19,4000,0.2527182036264265,70.27980624618164,0.0,0.7003498020500027
19,4500,0.24905446615116086,73.7139032311332,0.0,0.7346872598001537
19,5000,0.25473442713807776,76.290523806008,0.0,0.7604604778216191
20,500,0.24500916560666683,0.2527018239695279,0.0,0.0
20,1000,0.24593239467384875,0.45167337103414074,0.0,0.0
20,1500,0.24982041651701273,24.694287509576505,0.0,0.24434902095499828
20,2000,0.2525384019104899,43.13798992007521,0.0,0.4289349988313813
